48.828125 -91.463271
97.656250 -94.789671
146.484375 -89.890556
195.312500 -91.598930
244.140625 -100.715961
292.968750 -83.628390
341.796875 -88.535336
390.625000 -89.702546
439.453125 -88.913387
488.281250 -92.300294
537.109375 -83.120917
585.937500 -90.707174
634.765625 -96.141806
683.593750 -70.346976
732.421875 -88.687387
781.250000 -79.472172
830.078125 -74.923401
878.906250 -85.327106
927.734375 -83.466069
976.562500 -84.209741
1025.390625 -83.627638
1074.218750 -81.173170
1123.046875 -89.801869
1171.875000 -77.226103
1220.703125 -80.116524
1269.531250 -89.840285
1318.359375 -77.789120
1367.187500 -95.008745
1416.015625 -98.344488
1464.843750 -93.814404
1513.671875 -99.593418
1562.500000 -97.115362
1611.328125 -101.635527
1660.156250 -98.718315
1708.984375 -101.741918
1757.812500 -104.496868
1806.640625 -109.146441
1855.468750 -107.801491
1904.296875 -104.841729
1953.125000 -103.526008
2001.953125 -109.414851
2050.781250 -110.167940
2099.609375 -102.768803
2148.437500 -105.626316
2197.265625 -103.229481
2246.093750 -107.492042
2294.921875 -105.584302
2343.750000 -103.114836
2392.578125 -110.661217
2441.406250 -106.745322
2490.234375 -120.729614
2539.062500 -114.010738
2587.890625 -101.905968
2636.718750 -115.853380
2685.546875 -111.369086
2734.375000 -106.543993
2783.203125 -116.285969
2832.031250 -120.150791
2880.859375 -103.812569
2929.687500 -109.989045
2978.515625 -100.788182
3027.343750 -108.580790
3076.171875 -106.723368
3125.000000 -107.633616
3173.828125 -131.755046
3222.656250 -104.781879
3271.484375 -111.020855
3320.312500 -112.897616
3369.140625 -113.255742
3417.968750 -112.874219
3466.796875 -107.587614
3515.625000 -128.329326
3564.453125 -115.351147
3613.281250 -132.057563
3662.109375 -117.851043
3710.937500 -110.415854
3759.765625 -106.184394
3808.593750 -115.675530
3857.421875 -116.312771
3906.250000 -110.583288
3955.078125 -111.921270
4003.906250 -117.888875
4052.734375 -116.153190
4101.562500 -112.535124
4150.390625 -114.316696
4199.218750 -117.217531
4248.046875 -112.170110
4296.875000 -120.984047
4345.703125 -108.599488
4394.531250 -110.158100
4443.359375 -121.014847
4492.187500 -109.287397
4541.015625 -118.162250
4589.843750 -114.913248
4638.671875 -105.519494
4687.500000 -113.369163
4736.328125 -116.228099
4785.156250 -122.338433
4833.984375 -118.521554
4882.812500 -116.980465
4931.640625 -117.950627
4980.468750 -112.756807
5029.296875 -126.995437
5078.125000 -117.373005
5126.953125 -125.740508
5175.781250 -125.650841
5224.609375 -127.214107
5273.437500 -128.688061
5322.265625 -114.682199
5371.093750 -119.366048
5419.921875 -128.596456
5468.750000 -116.101276
5517.578125 -128.555745
5566.406250 -121.438294
5615.234375 -117.144908
5664.062500 -121.286940
5712.890625 -121.320456
5761.718750 -124.996286
5810.546875 -120.847571
5859.375000 -132.316398
5908.203125 -110.339166
5957.031250 -122.814671
6005.859375 -118.778200
6054.687500 -117.028051
6103.515625 -127.232329
6152.343750 -118.414012
6201.171875 -119.868445
6250.000000 -118.013874
6298.828125 -120.586155
6347.656250 -119.287251
6396.484375 -128.745129
6445.312500 -120.233826
6494.140625 -125.348531
6542.968750 -116.238742
6591.796875 -119.045408
6640.625000 -120.609110
6689.453125 -121.599362
6738.281250 -129.859320
6787.109375 -120.582725
6835.937500 -132.908990
6884.765625 -127.641828
6933.593750 -118.502291
6982.421875 -119.270173
7031.250000 -119.649656
7080.078125 -118.326142
7128.906250 -133.003526
7177.734375 -113.854000
7226.562500 -114.294995
7275.390625 -120.722724
7324.218750 -109.279021
7373.046875 -106.736503
7421.875000 -116.030356
7470.703125 -109.132871
7519.531250 -107.725089
7568.359375 -110.947852
7617.187500 -114.360938
7666.015625 -105.227410
7714.843750 -102.975125
7763.671875 -110.095897
7812.500000 -100.241865
7861.328125 -99.724312
7910.156250 -101.794510
7958.984375 -101.809984
8007.812500 -104.735163
8056.640625 -102.321064
8105.468750 -101.807154
8154.296875 -102.821005
8203.125000 -104.313396
8251.953125 -106.682903
8300.781250 -113.960172
8349.609375 -114.401059
8398.437500 -122.592333
8447.265625 -108.910231
8496.093750 -118.548170
8544.921875 -121.304801
8593.750000 -119.190113
8642.578125 -119.508326
8691.406250 -118.033884
8740.234375 -120.419143
8789.062500 -123.290641
8837.890625 -115.732176
8886.718750 -118.063819
8935.546875 -136.237532
8984.375000 -115.520664
9033.203125 -122.416300
9082.031250 -120.760247
9130.859375 -114.591260
9179.687500 -113.338369
9228.515625 -117.718246
9277.343750 -123.495236
9326.171875 -115.049838
9375.000000 -114.378549
9423.828125 -113.776070
9472.656250 -114.232258
9521.484375 -135.150248
9570.312500 -117.476021
9619.140625 -118.018945
9667.968750 -117.936641
9716.796875 -109.441222
9765.625000 -113.461115
9814.453125 -108.083099
9863.281250 -112.238431
9912.109375 -124.313739
9960.937500 -112.500489
10009.765625 -119.826290
10058.593750 -123.561061
10107.421875 -118.220755
10156.250000 -115.966397
10205.078125 -126.017050
10253.906250 -119.771883
10302.734375 -122.207433
10351.562500 -130.427761
10400.390625 -125.617513
10449.218750 -114.122882
10498.046875 -118.533177
10546.875000 -120.465314
10595.703125 -126.095145
10644.531250 -118.324663
10693.359375 -130.742043
10742.187500 -122.164255
10791.015625 -119.308195
10839.843750 -124.131183
10888.671875 -123.264148
10937.500000 -128.427011
10986.328125 -123.145256
11035.156250 -112.677357
11083.984375 -120.730032
11132.812500 -121.075059
11181.640625 -136.012475
11230.468750 -115.672565
11279.296875 -112.929396
11328.125000 -120.998566
11376.953125 -124.946025
11425.781250 -114.844027
11474.609375 -117.583555
11523.437500 -122.423377
11572.265625 -114.009067
11621.093750 -130.428828
11669.921875 -117.480690
11718.750000 -119.647702
11767.578125 -111.657274
11816.406250 -132.801516
11865.234375 -117.802923
11914.062500 -113.236349
11962.890625 -125.303167
12011.718750 -117.189725
12060.546875 -126.041755
12109.375000 -115.393911
12158.203125 -115.408703
12207.031250 -114.298628
12255.859375 -118.168156
12304.687500 -112.898653
12353.515625 -115.401966
12402.343750 -115.677711
12451.171875 -116.102079
12500.000000 -124.698368
12548.828125 -124.417716
12597.656250 -116.932267
12646.484375 -112.544396
12695.312500 -119.174335
12744.140625 -110.749325
12792.968750 -125.936147
12841.796875 -121.186270
12890.625000 -122.547291
12939.453125 -117.929500
12988.281250 -115.446767
13037.109375 -120.511689
13085.937500 -121.765364
13134.765625 -113.841997
13183.593750 -120.212892
13232.421875 -117.538930
13281.250000 -117.051115
13330.078125 -117.219836
13378.906250 -110.611306
13427.734375 -117.951201
13476.562500 -110.040888
13525.390625 -115.542271
13574.218750 -111.345597
13623.046875 -109.901718
13671.875000 -114.481453
13720.703125 -115.875821
13769.531250 -106.792369
13818.359375 -108.883433
13867.187500 -109.584966
13916.015625 -106.383049
13964.843750 -112.667858
14013.671875 -109.832729
14062.500000 -118.597778
14111.328125 -111.276281
14160.156250 -108.578328
14208.984375 -110.618072
14257.812500 -112.770227
14306.640625 -107.717490
14355.468750 -112.498890
14404.296875 -123.742616
14453.125000 -112.688827
14501.953125 -107.015577
14550.781250 -105.633627
14599.609375 -121.262099
14648.437500 -109.356409
14697.265625 -109.870427
14746.093750 -102.810195
14794.921875 -104.777769
14843.750000 -107.338212
14892.578125 -103.556200
14941.406250 -103.147525
14990.234375 -123.313021
15039.062500 -102.329502
15087.890625 -104.269513
15136.718750 -113.715348
15185.546875 -103.599393
15234.375000 -110.550502
15283.203125 -105.395465
15332.031250 -114.269468
15380.859375 -107.732613
15429.687500 -107.225116
15478.515625 -103.445565
15527.343750 -107.210479
15576.171875 -107.148988
15625.000000 -103.123024
15673.828125 -105.311053
15722.656250 -111.767245
15771.484375 -123.230734
15820.312500 -107.588363
15869.140625 -106.234450
15917.968750 -100.116135
15966.796875 -102.383365
16015.625000 -115.741545
16064.453125 -116.225421
16113.281250 -106.851845
16162.109375 -107.729248
16210.937500 -114.640467
16259.765625 -104.941216
16308.593750 -108.905454
16357.421875 -104.800478
16406.250000 -110.087755
16455.078125 -117.358489
16503.906250 -113.319585
16552.734375 -109.825362
16601.562500 -108.172163
16650.390625 -121.407766
16699.218750 -124.825547
16748.046875 -114.420740
16796.875000 -118.011325
16845.703125 -110.453575
16894.531250 -116.848883
16943.359375 -118.154609
16992.187500 -119.161932
17041.015625 -113.889824
17089.843750 -120.945975
17138.671875 -121.612626
17187.500000 -120.115342
17236.328125 -121.397881
17285.156250 -133.002278
17333.984375 -125.187463
17382.812500 -117.968814
17431.640625 -121.603701
17480.468750 -112.007723
17529.296875 -113.436092
17578.125000 -121.057847
17626.953125 -117.665528
17675.781250 -121.159025
17724.609375 -120.173465
17773.437500 -121.029740
17822.265625 -117.459737
17871.093750 -124.855428
17919.921875 -114.768965
17968.750000 -128.521730
18017.578125 -123.052323
18066.406250 -121.189936
18115.234375 -118.801303
18164.062500 -115.532586
18212.890625 -116.343681
18261.718750 -132.947071
18310.546875 -119.623271
18359.375000 -119.209672
18408.203125 -125.649873
18457.031250 -123.576463
18505.859375 -128.478659
18554.687500 -120.897869
18603.515625 -119.980961
18652.343750 -124.186903
18701.171875 -129.406110
18750.000000 -116.201619
18798.828125 -125.656621
18847.656250 -120.713606
18896.484375 -123.083246
18945.312500 -136.081392
18994.140625 -129.633161
19042.968750 -117.257881
19091.796875 -127.116265
19140.625000 -113.120759
19189.453125 -115.850360
19238.281250 -123.986116
19287.109375 -123.208706
19335.937500 -116.960304
19384.765625 -127.612277
19433.593750 -125.567188
19482.421875 -121.843256
19531.250000 -130.458648
19580.078125 -118.754093
19628.906250 -129.508324
19677.734375 -129.295294
19726.562500 -121.011120
19775.390625 -124.220899
19824.218750 -114.077773
19873.046875 -128.928145
19921.875000 -120.802680
19970.703125 -137.058405
20019.531250 -122.075147
20068.359375 -116.785362
20117.187500 -124.090818
20166.015625 -129.589374
20214.843750 -115.023453
20263.671875 -118.806820
20312.500000 -118.684727
20361.328125 -120.526978
20410.156250 -118.369741
20458.984375 -132.151348
20507.812500 -122.175923
20556.640625 -124.881968
20605.468750 -124.852405
20654.296875 -116.952360
20703.125000 -125.304093
20751.953125 -132.352288
20800.781250 -125.018254
20849.609375 -128.459250
20898.437500 -124.989092
20947.265625 -122.228017
20996.093750 -119.604337
21044.921875 -120.883408
21093.750000 -127.968488
21142.578125 -128.329188
21191.406250 -130.313548
21240.234375 -119.437166
21289.062500 -116.552957
21337.890625 -121.212089
21386.718750 -121.311495
21435.546875 -121.440092
21484.375000 -121.766505
21533.203125 -120.666482
21582.031250 -125.173164
21630.859375 -120.127770
21679.687500 -140.765519
21728.515625 -116.356188
21777.343750 -119.182892
21826.171875 -130.112810
21875.000000 -117.907459
21923.828125 -117.975019
21972.656250 -135.813979
22021.484375 -130.278590
22070.312500 -117.834103
22119.140625 -119.324404
22167.968750 -123.644736
22216.796875 -115.516413
22265.625000 -119.678647
22314.453125 -113.885804
22363.281250 -117.618406
22412.109375 -113.058768
22460.937500 -115.535982
22509.765625 -123.900792
22558.593750 -118.253016
22607.421875 -119.973185
22656.250000 -119.493692
22705.078125 -119.478287
22753.906250 -122.158538
22802.734375 -153.314650
22851.562500 -125.869716
22900.390625 -116.059028
22949.218750 -120.416384
22998.046875 -116.711469
23046.875000 -135.933307
23095.703125 -116.566607
23144.531250 -122.466319
23193.359375 -112.681075
23242.187500 -115.056824
23291.015625 -116.075551
23339.843750 -117.121594
23388.671875 -117.016701
23437.500000 -120.483768
23486.328125 -110.613159
23535.156250 -115.567455
23583.984375 -118.175238
23632.812500 -128.021170
23681.640625 -121.139035
23730.468750 -120.841413
23779.296875 -111.515100
23828.125000 -114.068882
23876.953125 -118.043860
23925.781250 -114.270299
23974.609375 -114.048614
24023.437500 -116.126547
24072.265625 -135.547722
24121.093750 -118.870035
24169.921875 -121.230630
24218.750000 -120.815811
24267.578125 -118.279140
24316.406250 -121.140477
24365.234375 -113.891291
24414.062500 -109.960065
24462.890625 -128.277621
24511.718750 -116.731993
24560.546875 -118.675079
24609.375000 -130.595797
24658.203125 -124.273427
24707.031250 -117.811170
24755.859375 -115.165008
24804.687500 -130.673654
24853.515625 -132.731348
24902.343750 -118.693050
24951.171875 -115.262468
25000.000000 -123.824841
